1306568370	20260522	202605	2026	2026.3890	FRA	FRANCE	FRA								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	057	057	05	1	8.0	2	1	2	0.12787723785166	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	France	FR	FR		46	2	FR	20260529183000	https://www.manilatimes.net/2026/05/30/world/asia-oceania/pngs-marape-says-no-foreign-bases-as-australias-defense-presence-grows/2354693
1306568371	20260522	202605	2026	2026.3890	GOV	PRIME MINISTER						GOV			AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	2	1	2	0.12787723785166	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20260529183000	https://www.manilatimes.net/2026/05/30/world/asia-oceania/pngs-marape-says-no-foreign-bases-as-australias-defense-presence-grows/2354693
1306568372	20260522	202605	2026	2026.3890	HLH	HOSPITAL						HLH			IRL	DUBLIN	IRL								1	071	071	07	2	7.4	2	1	2	2.02020202020202	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20260529183000	https://www.offalyindependent.ie/2026/05/29/tullamore-resident-normans-132km-walk-to-remember/
1306568373	20260522	202605	2026	2026.3890	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			FRA	FRANCE	FRA								0	057	057	05	1	8.0	2	1	2	0.12787723785166	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	France	FR	FR		46	2	FR	20260529183000	https://www.manilatimes.net/2026/05/30/world/asia-oceania/pngs-marape-says-no-foreign-bases-as-australias-defense-presence-grows/2354693
1306568374	20260522	202605	2026	2026.3890	IRLHLH	IRELAND	IRL					HLH			IRL	IRELAND	IRL								1	071	071	07	2	7.4	7	1	7	2.02020202020202	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20260529183000	https://www.offalyindependent.ie/2026/05/29/tullamore-resident-normans-132km-walk-to-remember/
1306568375	20260522	202605	2026	2026.3890	KEN	KENYA	KEN								AFR	AFRICA	AFR								1	036	036	03	1	4.0	4	1	4	3.47826086956522	1	Kenya	KE	KE		1	38	KE	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	1	Kenya	KE	KE		1	38	KE	20260529183000	https://www.channelafrica.co.za/channelafrica/news/sa-president-to-host-kenyan-counterpart-ruto-next-week/
1306568376	20260522	202605	2026	2026.3890	KEN	KENYAN	KEN								ZAF	SOUTH AFRICAN	ZAF								1	036	036	03	1	4.0	5	1	5	3.47826086956522	1	Kenya	KE	KE		1	38	KE	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	1	Kenya	KE	KE		1	38	KE	20260529183000	https://www.channelafrica.co.za/channelafrica/news/sa-president-to-host-kenyan-counterpart-ruto-next-week/
1306568377	20260522	202605	2026	2026.3890	USA	CLEVELAND	USA								USACOP	CLEVELAND	USA					COP			1	040	040	04	1	1.0	10	1	10	-8.14977973568282	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20260529183000	https://www.cleveland19.com/2026/05/29/cleveland-police-give-update-suspect-who-injured-several-officers/
1306568378	20260522	202605	2026	2026.3890	USACOP	CLEVELAND	USA					COP			USA	CLEVELAND	USA								1	040	040	04	1	1.0	8	1	8	-8.14977973568282	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20260529183000	https://www.cleveland19.com/2026/05/29/cleveland-police-give-update-suspect-who-injured-several-officers/
1306568379	20260522	202605	2026	2026.3890	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-8.14977973568282	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20260529183000	https://www.cleveland19.com/2026/05/29/cleveland-police-give-update-suspect-who-injured-several-officers/
1306568380	20260522	202605	2026	2026.3890	ZAF	SOUTH AFRICAN	ZAF								KEN	KENYAN	KEN								1	036	036	03	1	4.0	5	1	5	3.47826086956522	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20260529183000	https://www.channelafrica.co.za/channelafrica/news/sa-president-to-host-kenyan-counterpart-ruto-next-week/
1306568381	20260528	202605	2026	2026.4055	JUD	JUDGE						JUD			COP	PRISON						COP			1	081	081	08	2	5.0	10	1	10	-13.7709137709138	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20260529183000	https://www.tribune242.com/news/2026/may/29/man-ordered-to-serve-prison-time-for-manslaughter-conviction-in-infants-death/
1306568382	20260529	202605	2026	2026.4082											AFG	AFGHANISTAN	AFG								1	051	051	05	1	3.4	10	1	10	2.65282583621684	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20260529183000	https://www.ric.edu/news/mother-son
1306568383	20260529	202605	2026	2026.4082											AFR	AFRICA	AFR								1	031	031	03	1	5.2	4	1	4	-4	0								5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20260529183000	https://www.dailymaverick.co.za/article/2026-05-29-phala-phala-impeachment-committee-revealed-a-kruger-park-tragedy-and-bold-local-flavours/
1306568384	20260529	202605	2026	2026.4082											AGR	FARMER						AGR			0	042	042	04	1	1.9	10	1	10	4.84261501210654	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20260529183000	https://www.andoveradvertiser.co.uk/news/26150774.royalty-marks-20-years-open-farm-sunday-waitrose-farm/
1306568385	20260529	202605	2026	2026.4082											AGR	FARMER						AGR			1	042	042	04	1	1.9	6	1	6	5.3639846743295	0								4	Leckford, Hampshire, United Kingdom	UK	UKF2	40112	51.1333	-1.46667	-2600913	4	Leckford, Hampshire, United Kingdom	UK	UKF2	40112	51.1333	-1.46667	-2600913	20260529183000	https://www.geo.tv/latest/666520-royal-family-shares-update-as-duchess-sophie-takes-important-step
1306568386	20260529	202605	2026	2026.4082											ARE	DUBAI	ARE								0	071	071	07	2	7.4	10	1	10	-2.03193033381713	0								1	Luxembourg	LU	LU		49.75	6.166667	LU	1	Luxembourg	LU	LU		49.75	6.166667	LU	20260529183000	https://www.finanznachrichten.de/nachrichten-2026-05/68633824-eqs-news-cpi-property-group-publishes-financial-results-for-the-first-quarter-of-2026-023.htm
1306568387	20260529	202605	2026	2026.4082											AUSEDU	QUEENSLAND	AUS					EDU			1	043	043	04	1	2.8	2	1	2	6.48148148148148	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260529183000	https://indiaeducationdiary.in/the-university-of-queensland-expands-india-footprint-through-high-impact-research-and-academic-partnerships/
1306568388	20260529	202605	2026	2026.4082											AZE	AZERBAIJAN	AZE								1	080	080	08	2	5.0	1	1	1	-3.46779900920029	0								4	Aygestan, Xocali, Azerbaijan	AJ	AJ64	535	39.8692	46.7275	-2705232	4	Khojaly, Xocali, Azerbaijan	AJ	AJ64	488	39.913	46.7903	-2707002	20260529183000	https://www.eng.kavkaz-uzel.eu/articles/75689
1306568389	20260529	202605	2026	2026.4082											AZE	AZERBAIJAN	AZE								1	080	080	08	2	5.0	1	1	1	-3.46779900920029	0								4	Khojaly, Xocali, Azerbaijan	AJ	AJ64	488	39.913	46.7903	-2707002	4	Khojaly, Xocali, Azerbaijan	AJ	AJ64	488	39.913	46.7903	-2707002	20260529183000	https://www.eng.kavkaz-uzel.eu/articles/75689
1306568390	20260529	202605	2026	2026.4082											BHS	NASSAU	BHS								0	042	042	04	1	1.9	8	1	8	-2.7063599458728	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20260529183000	https://www.cruisehive.com/carnival-sued-after-passenger-loses-both-legs-in-bahamas-shore-excursion-accident/210359
1306568391	20260529	202605	2026	2026.4082											BHS	NASSAU	BHS								0	042	042	04	1	1.9	2	1	2	-2.7063599458728	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260529183000	https://www.cruisehive.com/carnival-sued-after-passenger-loses-both-legs-in-bahamas-shore-excursion-accident/210359
1306568392	20260529	202605	2026	2026.4082											BUS	CREDIT UNION						BUS			1	020	020	02	1	3.0	6	1	6	-2.83185840707964	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20260529183000	https://www.foxnews.com/culture/tiktoker-fired-from-job-after-praying-pam-bondi-suffer-worst-case-cancer-anybodys-ever-seen
1306568393	20260529	202605	2026	2026.4082											BUS	LANDLORD						BUS			0	036	036	03	1	4.0	10	1	10	-2.36065573770492	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20260529183000	https://www.chicagotribune.com/2026/05/29/mayor-brandon-johnson-renter-laws-landlords/
1306568394	20260529	202605	2026	2026.4082											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	5	1	5	5.16194331983805	0								4	Shizukuishi, Iwate, Japan	JA	JA16	34654	39.6833	140.983	-244101	4	Shizukuishi, Iwate, Japan	JA	JA16	34654	39.6833	140.983	-244101	20260529183000	https://www.esquire.com/uk/watches/a71444123/5-grand-seiko-watches-under-retail-may-2026/
1306568395	20260529	202605	2026	2026.4082											BUS	BUSINESS						BUS			0	060	060	06	2	6.0	10	1	10	1.5552099533437	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260529183000	https://www.kyivpost.com/post/77137
1306568396	20260529	202605	2026	2026.4082											CAN	NOVA SCOTIA	CAN								1	020	020	02	1	3.0	10	1	10	1.61290322580645	0								4	Brockville, Ontario, Canada	CA	CA08	30554	44.5833	-75.6833	-561684	4	Brockville, Ontario, Canada	CA	CA08	30554	44.5833	-75.6833	-561684	20260529183000	https://www.recorder.ca:443/life/robbins-lobster
1306568397	20260529	202605	2026	2026.4082											COP	POLICE						COP			1	020	020	02	1	3.0	10	1	10	-5.2	0								4	Marsh Harbour, Central Abaco, Bahamas, The	BF	BF37	5747	26.55	-77.05	-1543743	4	Marsh Harbour, Central Abaco, Bahamas, The	BF	BF37	5747	26.55	-77.05	-1543743	20260529183000	https://www.tribune242.com/news/2026/may/29/us-asks-police-to-expand-search/
1306568398	20260529	202605	2026	2026.4082											COP	TROOPER						COP			0	036	036	03	1	4.0	10	1	10	-3.55677154582763	0								3	Taney County, Missouri, United States	US	USMO		36.6501	-93.0502	758559	3	Taney County, Missouri, United States	US	USMO		36.6501	-93.0502	758559	20260529183000	https://www.bransontrilakesnews.com/news/article_7e898d42-de5d-4ec1-8999-20eac5ece714.html
1306568399	20260529	202605	2026	2026.4082											COP	POLICE OFFICER						COP			0	040	040	04	1	1.0	1	1	1	-3.80673499267936	0								1	Kazakhstan	KZ	KZ		48	68	KZ	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	20260529183000	http://www.centralasiatimes.com/news/279089703/kyrgyzstan-secret-police-latest-target-baptists
1306568400	20260529	202605	2026	2026.4082											COP	POLICE OFFICER						COP			0	040	040	04	1	1.0	4	1	4	-3.80673499267936	0								1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20260529183000	http://www.centralasiatimes.com/news/279089703/kyrgyzstan-secret-police-latest-target-baptists
1306568401	20260529	202605	2026	2026.4082											COP	LAW ENFORCEMENT AGENCIES						COP			1	062	062	06	2	7.4	8	1	8	-5.66037735849056	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Smith County, Texas, United States	US	USTX		32.3668	-95.2336	1383997	20260529183000	https://www.kten.com/news/crime/texas-kidnapping-suspect-nabbed-in-atoka/article_cd0c94d4-b322-490d-83c5-a94dc05aebdb.html
1306568402	20260529	202605	2026	2026.4082											COP	LAW ENFORCEMENT AGENCIES						COP			1	062	062	06	2	7.4	2	1	2	-5.66037735849056	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260529183000	https://www.kten.com/news/crime/texas-kidnapping-suspect-nabbed-in-atoka/article_cd0c94d4-b322-490d-83c5-a94dc05aebdb.html
1306568403	20260529	202605	2026	2026.4082											COP	PRISON						COP			1	100	100	10	3	-5.0	6	1	6	0.40650406504065	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260529183000	https://www.geo.tv/latest/666518-katie-price-shares-true-feelings-for-lee-andrews-in-emotional-gesture
1306568404	20260529	202605	2026	2026.4082											COPREL	PRISON						COP			0	040	040	04	1	1.0	6	1	6	-0.80906148867314	0								4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20260529183000	https://www.washingtonblade.com/2026/05/29/the-stranger-movie-review/
1306568405	20260529	202605	2026	2026.4082											CVL	VOTER						CVL			1	020	020	02	1	3.0	4	1	4	1.19165839126118	0								3	Bernardston, Massachusetts, United States	US	USMA	MA011	42.6709	-72.5495	608710	3	Bernardston, Massachusetts, United States	US	USMA	MA011	42.6709	-72.5495	608710	20260529183000	https://recorder.com/2026/05/29/leyden-town-meeting-to-tackle-2-35m-budget-school-assessments/
1306568406	20260529	202605	2026	2026.4082											CVL	VOTER						CVL			1	020	020	02	1	3.0	1	1	1	1.19165839126118	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	3	Bernardston, Massachusetts, United States	US	USMA	MA011	42.6709	-72.5495	608710	20260529183000	https://recorder.com/2026/05/29/leyden-town-meeting-to-tackle-2-35m-budget-school-assessments/
1306568407	20260529	202605	2026	2026.4082											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	2	1	2	4.16666666666666	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	3	Warren County, North Carolina, United States	US	USNC		36.3835	-78.0997	1008593	20260529183000	https://www.rrdailyherald.com/news/local/miss-north-carolina-continues-mission-to-visit-all-100-counties/article_455296e6-067e-574c-b55c-78aa95f219a5.html
1306568408	20260529	202605	2026	2026.4082											CVL	SETTLEMENT						CVL			1	042	042	04	1	1.9	4	1	4	-3.46779900920029	0								4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	20260529183000	https://www.eng.kavkaz-uzel.eu/articles/75689
1306568409	20260529	202605	2026	2026.4082											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	1	1	1	-4.90593876798229	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Novosibirsk, Novosibirskaya Oblast', Russia	RS	RS53	25082	55.0411	82.9344	-2970528	20260529183000	https://www.washingtonblade.com/2026/05/29/nine-russian-lgbtq-groups-deemed-extremist-banned/
1306568410	20260529	202605	2026	2026.4082											CVL	CITIZEN						CVL			0	190	190	19	4	-10.0	10	1	10	-8.14977973568282	0								3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20260529183000	https://www.cleveland19.com/2026/05/29/cleveland-police-give-update-suspect-who-injured-several-officers/
1306568411	20260529	202605	2026	2026.4082											DEU	HANOVER	DEU								1	051	051	05	1	3.4	10	1	10	-1.5625	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20260529183000	https://www.wwaytv3.com/crawfish-boil-fundraiser-to-benefit-domestic-violence-shelter-and-services/
1306568412	20260529	202605	2026	2026.4082											DZA	ALGIERS	DZA								1	042	042	04	1	1.9	2	1	2	-0.80906148867314	0								4	Letranger, Centre, France	FR	FRA3	16263	46.9569	1.24033	-1446278	4	Letranger, Centre, France	FR	FRA3	16263	46.9569	1.24033	-1446278	20260529183000	https://www.washingtonblade.com/2026/05/29/the-stranger-movie-review/
1306568413	20260529	202605	2026	2026.4082											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	2.29885057471264	0								3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	20260529183000	https://www.myjournalcourier.com/news/article/illinois-state-beekeepers-association-summer-22282483.php
1306568414	20260529	202605	2026	2026.4082											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	3.72262773722628	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20260529183000	https://www.girlsnotbrides.org/en/articles/northern-nigeria-communities-driving-progress-end-child-marriage/
1306568415	20260529	202605	2026	2026.4082											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	10	1	10	3.72262773722628	0								4	Bauchi, Bauchi, Nigeria	NI	NI46	22661	10.3134	9.84327	-2002330	4	Bauchi, Bauchi, Nigeria	NI	NI46	22661	10.3134	9.84327	-2002330	20260529183000	https://www.girlsnotbrides.org/en/articles/northern-nigeria-communities-driving-progress-end-child-marriage/
1306568416	20260529	202605	2026	2026.4082											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	5	1	5	-0.40697674418605	0								3	University Of Illinois, Illinois, United States	US	USIL		40.1086	-88.2284	420156	3	University Of Illinois, Illinois, United States	US	USIL		40.1086	-88.2284	420156	20260529183000	https://www.chicagotribune.com/2026/05/29/lagrange-pilot-pet-parade-film/
1306568417	20260529	202605	2026	2026.4082											ELI	ACTOR						ELI			1	043	043	04	1	2.8	10	1	10	2.05973223480948	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20260529183000	https://epgn.com/2026/05/29/sean-seamus-thompson-phantom-of-the-opera-masquerade/
